CODIGO,DESCRIPCION,PVP,PVD
FUJI-2000-1010474B,Luminaria Lineal Circular. LED. 75W. 4.000ï½°K. 120-277V. Dia. 2000 mm. Color Negr,3743025,2620168
FUJI-2000-1010474W,Luminaria Lineal Circular. LED. 75W. 4.000ï½°K. 120-277V. Dia. 2000 mm. Color Blan,3700168,2590168
FUJI-2000-1013975B,Luminaria Lineal Circular. LED. 100W. 5.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3696224,2587357
FUJI-2000-1020173B,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3797143,2658151
FUJI-2000-1020173M,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 2000 mm. Chapilla,4109580,2877143
FUJI-2000-1020174B,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3797143,2658151
FUJI-2000-1020175B,Luminaria Lineal Circular. LED. 100W. 5.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3913903,2739732
FUJI-2000-1021773B,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3757311,2630504
FUJI-2000-1023273B,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 2000 mm. Color Neg,3697815,2588740
FUJI-2000-E-1010474B,Luminaria Lineal Circular. LED. 75W. 4.000ï½°K. 120-277V. Driver de emergencia rem,4109748,2876807
FUJI-2000-E-1010474W,Luminaria Lineal Circular. LED. 75W. 4.000ï½°K. 120-277V. Driver de emergencia rem,4049412,2834622
FUJI-201020471B,*** INACTIVO ***,4942521,3459748
FUJI-201031770W,*** INACTIVO ***,4834874,3384454
FUJI-211013970B,*** INACTIVO ***,3754454,2628151
FUJI-211033870B,*** INACTIVO ***,3873613,2711597
FUJI-2800-1020171W,Luminaria Lineal Circular. LED. 100W. 5.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,3934874,2754454
FUJI-2800-1020470W,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,4079076,2855126
FUJI-2800-1021770B,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Neg,3936387,2756134
FUJI-2800-1021770W,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,3879664,2715798
FUJI-2800-1021774W,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,4134202,2893782
FUJI-2800-1023970B,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Neg,4038908,2827479
FUJI-2800-1031770B,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 2800 mm.,4039160,2827479
FUJI-2800-1031770W,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,3981176,2786975
FUJI-2800-1040170B,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Neg,4217395,2952437
FUJI-2800-1041758B,Luminaria Lineal Circular. LED. 150W. 5.000ï½°K. 120-277V. Dia. 2800 mm.,4496807,3148067
FUJI-2800-1041758W,Luminaria Lineal Circular. LED. 200W. 5.000ï½°K. 120-277V. Dia. 2800 mm.,4440588,3107815
FUJI-2800-1041770B,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Neg,4137227,2896471
FUJI-2800-1043970W,Luminaria Lineal Circular. LED. 400W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color Bla,4342941,3040504
FUJI-3200-1020474B,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 3200 mm. Color Neg,5929748,4150840
FUJI-3200-1020474W,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 3200 mm. Color Bla,5858319,4100840
FUJI-3200-1043274W,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 3200 mm. Color Bla,5739244,4016891
FUJI-3200-1051774W,Luminaria Lineal Circular. LED. 250W. 4.000ï½°K. 120-277V. Dia. 3200 mm. Color Bla,5958992,4171765
FUJI-3200-1053274W,Luminaria Lineal Circular. LED. 250W. 4.000ï½°K. 120-277V. Dia. 3200 mm. Color Bla,5810588,4068067
FUJI-3200-E-1020474B,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Driver de emergencia re,6294790,4406387
FUJI-3200-E-1020474W,Luminaria Lineal Circular. LED. 150W. 4.000ï½°K. 120-277V. Driver de emergencia re,6223361,4356387
FUJI34-2800-1063870W,Luminaria Lineal 3/4 Circular. LED. 450W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Color,3686050,2580252
FUJI34-3655-1053970W,Luminaria Lineal 3/4 Circular. LED. 500W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Color,4630588,3241429
FUJI34-3655-1063970W,Luminaria Lineal 3/4 Circular. LED. 600W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Color,4781429,3347059
FUJI-3655-1040170B,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Color Neg,4642689,3250084
FUJI-3655-1041770B,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Color Neg,4563782,3194202
FUJI-3655-1041770W,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 3655 mm.,4477059,3134454
FUJI-3655-1061758B,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 3655 mm.,5225462,3657227
FUJI-3655-1061758W,Luminaria Lineal Circular. LED. 300W. 5.000ï½°K. 120-277V. Dia. 3655 mm.,5138908,3597563
FUJI-3655-1061770W,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 3655 mm.,4675798,3272689
FUJI-3655-1063970W,Luminaria Lineal Circular. LED. 600W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Color Bla,5069412,3548824
FUJI-3C1160-1010174B,Luminaria Lineal especial con 3 medias curvas. LED. 50W. 4.000ï½°K. 120-277V. Dia.,2917983,2042605
FUJI-3C1160-1020174B,Luminaria Lineal especial con 3 medias curvas. LED. 100W. 4.000ï½°K. 120-277V. Dia,3040336,2127983
FUJI-3C-800-1013973B,Luminaria Lineal especial con 3 medias curvas. LED. 100W. Remoto. 3.000ï½°K. 120-2,2242185,1569916
FUJI-4030-1041770W,Luminaria Lineal Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 4030 mm.,5571092,3900084
FUJI-5600-1060174B,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 5600 mm. Color Neg,10320168,7223361
FUJI-5600-1061774W,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 5600 mm. Color Bla,10084958,7060420
FUJI-5600-1063274B,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 5600 mm. Color Neg,10020756,7014706
FUJI-5600-1063274W,Luminaria Lineal Circular. LED. 300W. 4.000ï½°K. 120-277V. Dia. 5600 mm. Color Bla,9907395,6934622
FUJI-5C1160-1020174B,Luminaria Lineal especial con 5 medias curvas. LED. 100W. 4.000ï½°K. 120-277V. Dia,4926555,3449244
FUJI-800-1010173B,Luminaria Lineal Circular. LED. 50W. Remoto. 3.000ï½°K. 120-277V. Dia. 800 mm. Col,1395210,976723
FUJI-800-1011773B,***INACTIVO***,1375462,962773
FUJI-800-1013773B,Luminaria Lineal Circular. LED. 50W. 3.000ï½°K. 120-277V. Dia. 800 mm. Color Negro,1372353,960840
FUJI-800-1013773W,Luminaria Lineal Circular. LED. 50W. 3.000ï½°K. 120-277V. Dia. 800 mm. Color Blanc,1349496,944790
FUJI-800-1013774B,Luminaria Lineal Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 800 mm. Color Negro,1372353,960840
FUJI-800-1013774W,Luminaria Lineal Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 800 mm. Color Blanc,1349496,944790
FUJI-800-1013775B,Luminaria Lineal Circular. LED. 50W. 5.000ï½°K. 120-277V. Dia. 800 mm. Color Negro,1372353,960840
FUJI-800-1013775W,Luminaria Lineal Circular. LED. 50W. 5.000ï½°K. 120-277V. Dia. 800 mm. Color Blanc,1349496,944790
FUJI-800-1023773B,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 800 mm. Color Negr,1471765,1030168
FUJI-800-1023773W,Luminaria Lineal Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 800 mm. Color Blan,1448824,1014286
FUJI-800-1023774B,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 800 mm. Color Negr,1471765,1030168
FUJI-800-1023774W,Luminaria Lineal Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 800 mm. Color Blan,1448824,1014286
FUJI-800-1023775B,Luminaria Lineal Circular. LED. 100W. 5.000ï½°K. 120-277V. Dia. 800 mm. Color Negr,1515546,1060924
FUJI-800-1023775W,Luminaria Lineal Circular. LED. 100W. 5.000ï½°K. 120-277V. Dia. 800 mm. Color Blan,1448824,1014286
FUJI-800-1024074W,***INACTIVO***,1448992,1014370
FUJI-AC-091013870B,*** INACTIVO ***,2302017,1611429
FUJI-AC-101013870B,*** INACTIVO ***,2621345,1834958
FUJI-AMEBA-1050174W,Luminaria Lineal en figura curva AMEBA. LED. 250W. 4.000ï½°K. 120-277V.Color Blanc,8479412,5935630
FUJI-C-3655-1011770B,Luminaria Lineal Cuarto Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 36,1252101,876555
FUJI-C-3655-1011770W,Luminaria Lineal Cuarto Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 36,1232269,862521
FUJI-C-3655-1023970W,Luminaria Lineal Cuarto Circular. LED. 200W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Co,1436891,1005882
FUJI-C-4000-1011773B,Luminaria Lineal Cuarto Circular. LED. 50W. 3.000ï½°K. 120-277V. Dia. 4000 mm. Col,2004706,1403277
FUJI-C-4030-1011770B,Luminaria Lineal Cuarto Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 40,1602269,1121765
FUJI-C-4030-1011770W,Luminaria Lineal Cuarto Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 40,1544202,1080840
FUJI-C-6000-1021773B,Luminaria Lineal Cuarto Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 6000 mm. Co,2726807,1908992
FUJI-C-8000-1021773B,Luminaria Lineal Cuarto Circular. LED. 100W. 3.000ï½°K. 120-277V. Dia. 8000 mm. Co,3405966,2384538
FUJI-COCOC-1020174B,Luminaria Lineal en figura curva COCO CRIB. LED. 100W. 4.000ï½°K. 120-277V.Color N,2755294,1928740
FUJI-E-2000-1020173B,Luminaria Lineal Circular especial. LED. 100W. 3.000ï½°K. 120-277V. Dia. 2000 mm.,3882437,2717731
FUJI-L50.1-041773W,Luminaria Lineal en figura curva. LED. 200W. 3.000ï½°K. 120-277V.Color B,10826807,7578824
FUJI-L50.2-041773W,Luminaria Lineal en figura curva. LED. 200W. 3.000ï½°K. 120-277V.Color Blanco.,7988824,5592185
FUJI-L50-041773W,Luminaria Lineal en figura curva. LED. 200W. 3.000ï½°K. 120-277V.Color B,7112941,4979076
FUJI-L51-051773W,Luminaria Lineal en figura curva. LED. 250W. 3.000ï½°K. 120-277V.Color B,12760672,8932521
FUJI-L52-051773W,Luminaria Lineal en figura curva. LED. 250W. 3.000ï½°K. 120-277V.Color B,10071597,7050168
FUJI-L53-021773W,Luminaria Lineal en figura curva. LED. 100W. 3.000ï½°K. 120-277V.Color Blanco.,5484622,3839244
FUJI-L54-021773W,Luminaria Lineal en figura curva. LED. 100W. 3.000ï½°K. 120-277V.Color Blanco.,6175210,4322689
FUJI-M-1160-1000000B,Luminaria Lineal Media Circular. Sin parte electrica. Dia. 1160 mm. Color Negro.,638319,447395
FUJI-M-1160-1010174B,Luminaria Lineal Media Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 1160 mm. Colo,1086218,760504
FUJI-M-1160-1011774B,Luminaria Lineal Media Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 116,1099412,769664
FUJI-M-1160-1011774W,Luminaria Lineal Media Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 116,1051849,736387
FUJI-M-1160-1013574B,Luminaria Lineal Media Circular. LED. 23W. 4.000ï½°K. 120-277V. Dia. 1160 mm. Colo,1069144,748401
FUJI-M-1160-1013674B,Luminaria Lineal Media Circular. LED. 40W. 4.000ï½°K. 120-277V. Dia. 1160 mm. Colo,1077759,754431
FUJI-M-1160-1024074W,Luminaria Lineal Media Circular. LED. 100W. 4.000ï½°K. DALI. Dia. 1160 mm. Color B,1148319,804286
FUJI-M-1200-1012173B,Luminaria Lineal Media Circular. LED. 40W. 3.000ï½°K. DALI. Dia. 1200 mm. Color Ne,1378740,965210
FUJI-M-1875-1010573B,Luminaria Lineal Media Circular. LED. 75W. 3.000ï½°K. DALI. Dia. 1875 mm. Color Ne,1813193,1269244
FUJI-M-1875-1011770B,Luminaria Lineal Media Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 187,1511597,1058151
FUJI-M-1875-1011770W,Luminaria Lineal Media Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 187,1491513,1044034
FUJI-M-1875-1012173B,Luminaria Lineal Media Circular. LED. 40W. 3.000ï½°K. DALI. Dia. 1875 mm. Color Ne,1719076,1203277
FUJI-M-2800-1000000B,Luminaria Lineal Media Circular. Sin parte electrica. Dia. 2800 mm. Color Negro.,1778992,1245378
FUJI-M-2800-1010573B,Luminaria Lineal Media Circular. LED. 75W. 3.000ï½°K. DALI. Dia. 2800 mm. Color Ne,2815546,1971092
FUJI-M-2800-1021770B,Luminaria Lineal Media Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Col,2563361,1794286
FUJI-M-2800-1021774B,Luminaria Lineal Media Circular. LED. 100W. 4.000ï½°K. 120-277V. Dia. 2800 mm. Col,2701849,1891429
FUJI-M-3200-1010573B,Luminaria Lineal Media Circular. LED. 75W. 3.000ï½°K. DALI. Dia. 3200 mm. Color Ne,3390504,2373613
FUJI-M-3655-1031770B,Luminaria Lineal Media Circular. LED. 150W. 4.000ï½°K. 120-277V. Dia. 3655 mm. Col,2500672,1750420
FUJI-T-2800-1011770B,Luminaria Lineal Tercio Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 28,1428992,1000168
FUJI-T-2800-1011770W,Luminaria Lineal Tercio Circular. LED. 50W. 4.000ï½°K. 120-277V. Dia. 28,1474622,1032269
FUS-10A,Fusible 10A 6x30,252,252
FUS-1A,Fusible de 1A.,168,168
FUSFIB,FUSION DE FIBRA,142437,112269
FUT089,CONTROL REMOTO RGB 8 ZONAS,146218,115210
FUT090,FUT090-Control Remoto para Luminaria de Riel Robotica.,230840,181849
FUT-095,FUT095-Control Remoto Infrarojo para Cinta RGB.,154874,122017
FUTT02,Reflector LED RGB 50W AC 100/240V IP65,886218,698235
FUTW-001,STH80C Luminaria de Riel RGB-W 25W.,553866,436387
FXFDL100-54W-60D,Luminaria linear baîƒdora. RGBW. 54W. 24V. longitud 1 metro.,390840,307983
FXFDL100-54W-60D-CD,Luminaria linear baîƒdora. RGBW. 54W. DMX. Incluye Driver. 110-240V. l,601261,473697
FXFDL-120-20W-4K,1.2.6 Luminaria Baîƒdora LED 20W. 4000ï½°K. 2200lm
FXFDL30-15W-3K,Luminaria linear baîƒdora 15W. 3.000ï½°K. 120-277V. Longitud 30 centimet,257227,202689
FXFDL30-15W-4K,Luminaria linear baîƒdora 15W. 4.000ï½°K. 120-277V. Longitud 30 centimet,270756,213361
FXFDL50-18W-3K,Luminaria linear baîƒdora 18W. 120V. longitud 0.5 metro.,278908,219748
FXFDL-60-10W-4K,1.2.5 Luminaria Baîƒdora 10W. 4000ï½°K. 1100lm
FX-SC08-G2-CT2PF,Conector a fuente para cinta LED LF06A. Osram.,10588,8403
FX-SC08-G2-CT4PJ,Conector entre cintas para cinta LED LF06A. Osram.,8067,6303
G1,TERMINAL TIEMPO Y ASISTENCIA 5000 HUELLAS 15000 TARJETAS EM 100000 EVE,1049412,826807
G2-300L,"Luminaria de emergencia GS de 305Lm IP44, bateria de 1Hr en Ni-Cd, 110",164622,129748
G315-AM,Cinta aislante amarilla.,4958,3950
G315-AZ,CInta aislante azul.,5798,4538
G315-BL,Cinta aislante Blanca.,6387,5042
G315-RO,Cinta aislante roja.,4958,3950
G315-VE,Cinta aislante Verde.,6387,5042
G320T,CInta negra aislante economica.,10420,8235
G323,Cinta aislante autofundente o 23.,62353,49076
G45D-LEDF/001/27,Bombillo Vintage 4.5W 2.700K Dim. 127V E-27,25798,20336
G-500L,Luminaria de emergencia 1.1W G-500L . 100-230V. IP44. 60 Min de autono,423100,333400
G80-4W-LU,Bombillo Vintage 4W. 2.000ï½°K no dim 100-240V.,21176,16723
GAB1,2,"Gabinete de Comunicaciones de 1,20 mts de altura intemperie (IDF).",3592941,2830756
GAB-100X160X30,"Gabinete de 1000 x 1600 x 300mms  alto x ancho x fondo, en lamina",1240420,977311
GAB-100X40X20,Gabinete Metalico de 100x40x20 cm. Doble fondo.,375042,295462
GAB-100X60X12,Gabinete metalico doble fondo de 100x60x12 cms.,490420,386387
GAB-100X60X25,Gabinete Metalico de 100x60x25 cm. Doble fondo.,759664,598487
GAB-100X800X250-EX,Gabinete doble fondo de 1000x800x250 mm de uso exterior. Incl. chapa.,985630,776555
GAB-100X80X15,"Gabinete de 100 de alto, 80 de ancho, 15 de profundidad",403866,318235
GAB-100X80X25 CM,Gabinte Met. 100 ALx80 ANx25 PR. Doble Fondo.,576975,454622
GAB-110X90X20-ENS,"Gabinete fabricado en lamina Cold rolled cal 18, pintura electroestati",2235042,1760924
GAB-120X25X20 CM,Gabinte Met. 120 ALx25 ANx20 PR. Doble Fondo.,292269,230252
GAB-120X60X15,Gabinete metç–ico doble fondo de 120x60x15cms.,596218,469748
GAB-120X80X30,Gabinete Metalico de 120x80x30 cm. Doble fondo.,1119832,882269
GAB12RU,GABINETE PARA RACK DE 12 RU.,885293,697504
GAB-12X12X5,Caja 6 circuitos Trifç–½ica Tercol. 125A.,96975,76387
GAB-130X100X15-ENS,Gabinte Met. 130X100X15 iNC. bARRAJES,2346218,1848487
GAB-140X60X20,Gabinete metç–ico  140 H X60 AN  x 20 PR,644286,507647
GAB-18X22X6,Gabinete Metalico para 2 Circuitos Marca TERCOL,19244,15210
GAB2,1,"Gabinete de Comunicaciones de 2,1 mts de altura (RACKS).",5480084,4317647
GAB30X60X25-ACC,Gabinete de control y potencia para fachada Movistar Arena. Incluye ac,497983,392353
GAB3-CA,Gabinete 3 contadores Cableado. Retie.,347899,274118
GAB-40X30X15,"Gabinete de 40 de alto, 30 de ancho, 15 de profundidad. Doble fondo. I",314286,247647
GAB-40X30X20,Gabinete control 40(altura)x 30(ancho)x20(profundidad) con doble fondo,284622,224286
GAB-40X40X25,"Gabinete de 40 de alto, 40 de ancho, 25 de profundidad",904958,713025
GAB-40X60X25,Gabinete Metalico de 40X60X25.,311597,245462
GAB-50X20X20,"Gabinete de Sobreponer tipo Intemperie IP44, En lamina Cold Rolled Cal",269076,212017
GAB-50X30X15,"Gabinete metç–ico 50 (alto) x 30(ancho)x 15(fondo), IP65, Chapa triang",385126,303445
GAB-50X40X25-IP65,GABINETE 50X40X25 CR CAL 18 IP65.,644622,507899
GAB-60X40 IP65,Tablero de 60x40 IP65 con llave Triangular.,748655,589916
GAB-60X40X15,"Gabinete de 60 de alto , 40 ancho , 15 de profundi",412521,325042
GAB-60X40X20-EX,Gabinete doble fondo de 600x400x200 mm de uso exterior. Incl. chapa. I,288487,227311
GAB60X40X25,Gabinete Metalico de 60x40x25 cm.,352941,278067
GAB-60X40X25,"Gabinete de 60 de alto, 40 de ancho, 25 de profundidad",505798,398487
GAB-60X40X30,Gabinete Metalico de 60x40x30 cm. Puerta Frontal 2 alas..,427983,337227
GAB-60X50X25,"Gabinete de 60 de alto, 50 de ancho, 25 de profundidad.",575042,453109
GAB-60X80X20 CM,Gabinte Met. 60 ALx80 ANx20 PR. Doble Fondo.,504874,397731
GAB-70X50X20,Gabinete metalico doble fondo de 70x50x20 cms.,4354118,3669916
GAB-70X50X25,Gabinete metalico doble fondo de 70x50x25 cms.,334118,263193
GAB-70X62.5X25,Gabinete metalico doble fondo de 70x62.5x25 cms.,394286,310672
GAB-80X200X20,Gabinete Metalico de 80x200x20 cm. Doble fondo.,394286,310672
GAB-80X30X20,Gabinete metalico doble fondo de 80x30x20 cms.,278908,219748
GAB-80X60X25,Gabinete metalico doble fondo de 80x60x25 cms.,743277,585630
GAB-80X60X30,Gabinete Metalico de 80x60x30 cm. Doble fondo.,829496,653529
GAB-CONTROL-01,Gabinete de Control. Proyecto Constructora San Martin,1831513,1443025
GAB-CR-18/80-60-20,"Gabinete Industrial de dimensiones exteriores 80  alto,60 ancho,20 fon",342185,291092
GAB-LATINCO-01,"Gabinete de 210x80x20, con barrajes de cobre para la conexiî‰¢ de",10184622,8024286
GABP-65X48X48,Gabinete Plastico con Puerta frontal-650x480-480mm,471176,371261
GABP-65X65X30,Gabinete Plastico con Puerta frontal de 65x65x30 cms.,683445,538487
GABP-80X60X30,Gabinete plastico IP65. de 80x60x30 cms. Incluye chapa con llave.,923109,727311
GAB-TSUR-1,Gabinete metalico de 140x100x20. 36 circuitos. Incluye Totalizador de,4434622,3493950
GAB-TSUR-2,Gabinete metalico de 140x100x20. 24 Circuitos. Incluye Totalizador de,4211597,3318235
GAB-TSUR-3,Gabinete metalico de 140x100x20. 18 Circuitos. Incluye Totalizador de,3798151,2992437
GAB-TSUR-4,Gabinete metalico de 140x100x20. 18 Circuitos. Incluye Totalizador de,4186555,3298487
GALAXY-TAB7,"Tableta de 7"". Galaxy TAB E. Wi-Fi. Samsung.",538319,424118
GALV-ACOPLE-3.5A2.5,"Galvanizado para acople de 3.5 a 2.5"".",5294,4202
GALV-ACOPLE-3A2,Galvanizado para acople de 3A2.,5294,4202
GALV-AMBAR,Galvanizado de Ambar,96218,75798
galvanizada en ca,0,100,100
galvanizada en fr,0,100,100
GALV-BAMBU-0.4,Galvanizado BAMBU de 40 cms.,12521,9916
GALV-BAMBU-0.6,Galvanizado BAMBU de 60 cms.,23333,18384
GALV-BAMBU-1.5,Galvanizado BAMBU de 1.5 metros.,51933,40924
GALV-BAMBU-2.2,Galvanizado BAMBU de 2.2 metros.,74118,58403
GALV-BAMBU-2.4,Galvanizado BAMBU de 2.4 metros.,80840,63697
GALV-BAMBU-2.8,Galvanizado BAMBU de 2.8 metros.,94286,74286
GALV-BAMBU-3.4,Galvanizado BAMBU de 3.4 metros.,74118,58403
GALV-BRAZO-0.2M-2.0,GALV-BRAZO-0.2M-2.0,7604,5991
GALV-BRAZO-0.2M-2.5,GALV-BRAZO-0.2M-2.5,16807,13193
GALV-BRAZO-0.3M-2.0,GALV-BRAZO-0.3M-2.0,15462,12185
GALV-BRAZO-0.5M-1.5,"Galvanizado BRAZO 0.5 metros. 1.5"".",17311,13697
GALV-BRAZO-0.6M-2.0,GALV-BRAZO-0.6M-2.0,14454,11429
GALV-BRAZO-1.0M-1.5,"Galvanizado de BRAZO 1.0 metros .1.5"".",25000,19697
GALV-BRAZO-1.0M-2.0,GALV-BRAZO-1.0M-2.0,22689,17899
GALV-BRAZO-1.0M-2.5,Galvanizado BRAZO-1.0M-2.5,30588,24118
GALV-BRAZO-1.2M-1.5,Galvanizado de BRAZO-1.2M-1.5,26639,21008
GALV-BRAZO-1.2M-2.0,GALV-BRAZO-1.2M-2.0,27059,21345
GALV-BRAZO-1.5M-2,GALV-BRAZO-1.5M-2,23193,18235
GALV-BRAZO-AMBAR,Galvanizado brazo para luminaria ambar. Incluye  el chasis de EPIC.,48151,37899
GALV-BRAZO-D1.2M-1.5,Galvanizado BRAZO-D1.2M-1.5,39580,31261
GALV-BRAZO-D1.2M-2.0,GALV-BRAZO-D1.2M-2.0,37731,29748
GALV-BRAZO-ESP-3SOP,Galvanizado para brazo especial de 3 soportes.,230840,181849
GALV-BRAZO-T.2.0M,GALV-BRAZO-T.2.0M,32773,25798
GALV-CENIT-3,Galvanizado cenit 3 metros.,99412,78319
GALV-CENIT-3.5,Galvanizado CENIT de 3.5 metros sencilla.,128908,101597
GALV-CENIT-4,Galvanizado CENIT de 4 metros sencilla.,185000,145758
GALV-CENIT-4.5,Galvanizado chasis de CENIT de 4.5 metros.,169244,133361
GALV-CENIT-5,Galvanizado CENIT de 5 metros sencilla.,230840,181849
GALV-CENIT6,Galvanizado CENIT de 6 metros.,221176,174286
GALV-CENIT-D3,Galvanizado cenit doble 3 metros.,125000,98485
GALV-CENIT-D4,Galvanizado cenit doble 4 metros.,199580,157227
GALV-CENIT-D4.5,Galvanizado chasis de CENIT doble de 4.5 metros.,182773,143950
GALV-CENIT-D6,Galvanizado CENIT doble de 6 metros.,233193,183782
GALV-CONCHA-4,GALV-CONCHA-4,4454,3529
GALV-CRU-SUJ-ACUA,GALV-CRU-SUJ-ACUA,17311,13613
GALV-CRU-SUJ-CESIO,GALV-CRU-SUJ-CESIO,82101,64706
GALV-FLO-1M,Galvanizado Florencia 1 metro.,23025,18151
GALV-OLIMPIA,Galvanizado chasis de luminaria OLIMPIA.,47899,37731
GALV-PLAE,Galvanizado platina en estatico.,1429,1176
GALV-PLAT,Galvanizado platina en tambor.,1176,924
GALV-POSTE-5M,Galvanizada de Poste de 5 metros.,163529,128824
GALV-POSTE-C5X5-2.0M,Galvanizado poste cuadrado 5x5. 2 metros.,32773,25798
GALV-POSTE-C5X5-3.0M,Galvanizado poste cuadrado 5x5. 3 metros.,76000,59879
GALV-POSTE-C5X5-4.0M,Galvanizado de poste 5x5. 4metros.,128908,101597
GALV-POSTE-C7X7-3.0M,Galvanizado POSTE-C7X7-3.0M,134622,106134
GALV-POSTE-C7X7-4.0,GALV-POSTE-C7X7-4.0,167479,131933
